vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url
80543571,ПАО Совкомбанк,Водитель персональный,от 60 400 до 60 400 руб. на руки,,0,0,3–6 лет,"Полная занятость, полный день",[],"









Обязанности:  Аккуратное, безаварийное управление автомобилем категории В по городу и краю Содержание автомобиля в чистоте, прохождение своевременного техобслуживания автомобиля Доставка документов, перевозка грузов (мелких) с погрузкой/разгрузкой автомобиля Поездки с руководителем Поездки с сотрудниками Выполнение поручений руководителя Заполнение путевых листов Мелкий ремонт автомобиля.  Требования:  Водительское удостоверение категории B Водительский стаж не менее 5 лет Фотография в резюме обязательна.  Условия:  Возможны командировки по краю, ранние и поздние выезды Автомобиль Банка Land crutser prado 2007 4 литра бензин Официальное трудоустройство   Бесплатный полис ДМС Отдых летом на море и зимой на горнолыжных курортах при финансовой поддержке от Банка Компенсацию расходов на абонемент в спортзал, детский отдых и изучение английского языка Соц. программы по самым выгодным условиям от Банка: кредит, автокредит, страхование и другие банковские продукты Финансовую поддержку от Банка в различных жизненных ситуациях Участие в корпоративных забегах, турнирах по шахматам, футбольных и волейбольных матчах. 








Условия для водителей
 Нужны права категории B;  Нужен военный билет.Категория BПеревозка пассажиров, категория B; Мелкий ремонт и обслуживание транспорта; Выполнение личных поручений руководителя.Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресХабаровск, улица Джамбула, 45Показать на большой карте","Хабаровск, улица Джамбула, 45",https://hh.ru/vacancy/80543571
80543591,ООО Формпласт,Упаковщица/Упаковщик на производство,от 45 000 до 50 000 руб. на руки,,0,0,1–3 года,"Полная занятость, сменный график","['Обучение и развитие', 'Умение работать в команде']","ВНИМАНИЕ! Работа в д.п. Кудряшовский! Доставка персонала от ост. ""Переходной мост"" (ул. Станционная) или ""Бетонный завод"" до места работы и обратно корпоративным транспортом!!! Обязанности:  работа на производственной линии (конвейер); прием/ сдача смены; подготовка рабочего места; заготовка вспомогательных материалов (упаковочные пакеты, склейка коробок); отслеживание качества выпускаемой готовой продукции; сбор, сортировка, укладка, упаковка готовой продукции в соответствии с требованиями и стандартами компании; четкое выполнение поручений бригадира; нацеленность на результат и качество выполняемой работы; соблюдение чистоты и порядка на рабочем месте, соблюдение дисциплины; соблюдение инструкций по технике безопасности и пожарной безопасности;  Требования:  опыт работы в сфере фасовки, упаковки; основное требование к кандидату это возможность выполнять работу быстро и качественно; умение пользоваться пистолетом (диспенсером) для скотча (заклейка коробок); желателен опыт использования механической гидравлической тележки (РОХЛЯ); ответственность, внимательность; активность, исполнительность, аккуратность, не конфликтность!  Условия:  обучение, стажировка, испытательный срок; график работы 2 день / 2 вых (периодически выход в ночные смены предусмотрено отдельное стимулирование); есть подработки для тех, кто хочет зарабатывать больше; официальное трудоустройство; заработная плата 2 раза в месяц без задержек; премия по результатам работы.  НАШИ ПРЕИМУЩЕСТВА ДЛЯ СОТРУДНИКОВ: 1. Доставка персонала от ост. ""Переходной мост"" (ул. Станционная) или ""Бетонный завод"" до места работы и обратно корпоративным транспортом!!! 2. Бесплатное питание (полноценные комплексные горячие обеды); 3. Материальное поощрение за НЕ курение в рабочее время на территории; 4. Предоставление спец. одежды и необходимого инвентаря; 5. Бесплатное обучение профессии по стандартам компании; 6. Перспектива карьерного роста; 7 Работа на ЕВРОПЕЙСКОМ оборудовании;   ВНИМАНИЕ! Работа в д.п. Кудряшовский! Доставка персонала от ост. ""Переходной мост"" (ул. Станционная) или ""Бетонный завод"" до места работы и обратно корпоративным транспортом!!! Ждем Ваших откликов и резюме! Будем рады встрече!Ключевые навыкиОбучение и развитиеУмение работать в командеКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдреспосёлок Кудряшовский, Береговая улица, 37АПоказать на большой карте","посёлок Кудряшовский, Береговая улица, 37А",https://hh.ru/vacancy/80543591
80543595,"Би Си Ай,ООО",Региональный менеджер по продажам (инструмент ТМ Кратон),от 80 000 до 110 000 руб. на руки,,0,0,1–3 года,"Полная занятость, полный день","['Поиск и привлечение клиентов', 'Развитие продаж', 'Аналитика продаж', 'Планирование продаж', 'Активные продажи', 'Привлечение новых клиентов', 'Ориентация на результат', 'работа с текущей базой клиентов', 'Знание техники продаж', 'Желание зарабатывать', 'B2B Продажи', 'Клиентоориентированность', 'Планирование и организация', 'Привлечение клиентов']","Торговая марка ""КРАТОН"" – одна из немногих марок инструмента, электроинструмента, оборудования, расходных материалов, оснастки, имеющая Российское происхождение и занимающая устойчивое положение на рынке с 1999 года. Ассортимент, поставляемый под торговой маркой КРАТОН, включает в себя 12 основных товарных направлений и насчитывает более 3000 товарных позиций. Компания имеет широкую сервисную сеть, насчитывающую более 160 сервисных центров в 120 городах России. Все сервисы имеют квалифицированный персонал и большой опыт обслуживания всего спектра поставляемого оборудования. Отлаженная логистика позволяет оперативно снабжать все сервисные станции запчастями. Цель должности: Выполнение планов продаж за счет поиска и привлечения к сотрудничеству оптовых клиентов на подотчетной территории г. Киров и Кировская область, г. Ижевск и республика Удмуртия. Задачи:  Выполнение качественных показателей на закрепленной территории (Киров, Ижевск, область) Поиск и привлечение новых клиентов. Регулярные командировки по закрепленной территории. Участие в маркетинговых процессах. Ежедневная отчетность.  Требования:  Навыки поиска клиентов и развития базы. Навыки планирования задач. Способность видеть возможности для новых рынков сбыта, роста и развития продаж. Развитые коммуникативные навыки, умение оперировать цифрами. Навыки работы с базой данных 1С, уверенное владение Excel, Word.  Условия:  Полная занятость, официальное трудоустройство; График работы 5\2, с 9-00 до 18-00 Режим home-office; Разъездной характер работы; Корпоративная сотовая связь.  Благодарим за интерес, проявленный к нашей Компании! ОБРАЩАЕМ ВАШЕ ВНИМАНИЕ Максимальный срок рассмотрения резюме составляет 14 календарных дней. Отсутствие ответа в течение 14 календарных дней означает, что к сожалению, на сегодняшний день у нас нет подходящих вакансий, которые соответствуют Вашим знаниям, умениям и навыкам. Ваше резюме обязательно будет внесено во внутреннюю базу данных кандидатов и, если подходящие вакансии появятся в будущем, мы предложим ее Вам для рассмотрения.  Ключевые навыкиПоиск и привлечение клиентовРазвитие продажАналитика продажПланирование продажАктивные продажиПривлечение новых клиентовОриентация на результатработа с текущей базой клиентовЗнание техники продажЖелание зарабатыватьB2B ПродажиКлиентоориентированностьПланирование и организацияПривлечение клиентовКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80543595
80543896,ООО Компания Востсибуголь,Старший механик по ремонту,до 113 200 руб. до вычета налогов,,0,0,3–6 лет,"Полная занятость, полный день","['Пользователь ПК', 'Умение работать в команде', 'Контроль исправности оборудования', 'Способность обучать других']","Обязанности:  Обеспечение бесперебойной и технически правильной эксплуатации горно-транспортного оборудования, содержание его в работоспособном состоянии Разработка планов-графиков осмотров, испытаний и профилактических ремонтов оборудования в соответствии с ППР, контроль его выполнения Организация ремонтов горного, горно-транспортного, автотранспортного оборудования  Требования:  Высшее профессиональное техническое образование (преимущественно Горные машины и оборудование) и стаж работы в инженерно-технических должностях не менее 3-х лет либо среднее специальное техническое образование и стаж работы на инженерно-технических должностях не менее 5 лет Прошедшие обучение и аттестацию в области промышленной безопасности, имемющие группу по электробезопасности не ниже V/  Условия:  5-дневная рабочая неделя, суббота и воскресенье - выходные дни 8-часовой рабочий день с 9.00 до 17.30 ежегодный отпуск 54 календарных дней оплата льготного проезда Работа в г.Усть-Илимск Иркутской области. Вахтового метода работы нет. Требуется переезд!!! Ключевые навыкиПользователь ПКУмение работать в командеКонтроль исправности оборудованияСпособность обучать другихКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресУсть-Илимск, промплощадка УИ ЛПКПоказать на большой карте","Усть-Илимск, промплощадка УИ ЛПК",https://hh.ru/vacancy/80543896
80543913,Банк Приморье,Аналитик,от 61 000 до 66 000 руб. на руки,,0,0,не требуется,"Полная занятость, полный день",[],"Банк «Приморье» - это:  крупный региональный банк России; офисы по всей России: от Москвы и до Владивостока; гарантия финансовой стабильности, комфортные и современные условия труда; поддержка новичков на старте карьеры - индивидуальные наставники и команда помогают с адаптацией и оказывают помощь в период обучения; профессиональный рост от специалистов до руководителей.  Мы творим атмосферу для создания и воплощения идей внутри компании.   Чем Вам предстоит заниматься:  анализировать рынок услуг, предоставляемый банками по карточным продуктам; формирование отчетов по бизнес показателям банковских карт; подготовка аналитических материалов и презентаций руководству Банка; построение отчетности, выводов и прогнозов; анализ выполнения экономических показателей по карточному направлению; контроль отклонений по показателям карточных продуктов.  Мы от Вас ожидаем:  желателен, но не обязателен опыт работы в должности аналитика от 6 месяцев;  умение работать с большим объемом информации;   знание MS Excel – построение таблиц, графиков, сводных данных;   умение анализировать, систематизировать информацию, делать выводы на основе данных.   Банк «Приморье» - компания возможностей, где тебя ждут: Современные условия и комфорт:  офис в удобной локации или центре города; вкусный кофе в течение дня; relax-зоны, турниры по теннису; гибкий график работы; зарплатная карта с кэш-бэком или милями Аэрофлота; конкурентная ЗП – выше на 15% рынка.  Широкая система премирования и бонусов:  на новый год; в честь Дня рождения Банка; за стаж; за приведенного кандидата; за реализацию идей и проектов; за участие в мотивационных акциях; за результативность; квартальные, полугодовые и годовые премии в зависимости от грейда и результата.  Забота и безопасность:  ДМС с широким списком организаций и услуг; материальная помощь при рождении ребенка, выходе на пенсии, в сложных жизненных ситуациях; золотые слитки на юбилей и за стаж работы; доставка с работы (после 21.00, ночное время).  Атмосфера и условия для самореализации:   драйв от реализации своего Стартапа и личных инициатив внутри Банка; наличие всех шансов стать Лучшим сотрудником и полететь в любую точку мира; открытый диалог с руководителями и даже ланч с Председателем правления Банка; возможность попасть в рубрику «Признание» и получение «Спасибо!» от коллег; письмо родителям с благодарностью за твой вклад в развитие Банка. Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресВладивосток, Пушкинская улица, 40Показать на большой карте","Владивосток, Пушкинская улица, 40",https://hh.ru/vacancy/80543913
80544071,ООО НОВОЕ РАДИО ДВ,Менеджер по работе с клиентами,от 35 000 до 150 000 руб. на руки,,0,0,не требуется,"Полная занятость, полный день","['Пользователь ПК', 'Поиск и привлечение клиентов', 'Грамотная речь', 'Работа в команде', 'Телефонные переговоры']","Если ты коммуникабельная и позитивная личность. Хоть немного разбираешься в рекламе и маркетинге. Понимаешь, что связи в городе решают очень многое.Хочешь от жизни чуть больше, чем окружающие тебя люди и ради этого готов учиться и развиваться - то наше предложение для тебя!Присылай резюме, жди звонка от нашего секретаря, приходи на собеседование. И, возможно, это именно та работа, которую ты ищешь.   Обязанности:  Поиск и привлечение новых партнёров Холодные звонки Работа с существующей базой (тёплыми клиентами) Выезд на встречи с потенциальными партнёров Ведение отчётности в CRM  Условия: - Официальное трудоустройство - Работа в крупном медиа холдинге - Базовое обучение - Дружный коллектив - Возможность профессионального развития - Приятные бонусы для сотрудников  Ключевые навыкиПользователь ПКПоиск и привлечение клиентовГрамотная речьРабота в командеТелефонные переговорыКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80544071
80544074,Муниципальное унитарное предприятие Новосибирского Района Новосибирской Области Ложок,Главный инженер (с.Барышево),от 60 000 руб. на руки,,0,0,3–6 лет,"Полная занятость, полный день","['Техническая документация', 'Навыки составления отчетности', 'ГИС', 'ЖКХ', 'Системы теплоснабжения', 'Системы канализации и водоснабжения', 'Технический контроль производства', 'Контроль качества', 'Инженерные системы', 'Работа с оргтехникой']","Обязанности:  Контроль за организацией работы по эксплуатации технологического оборудования и инженерных сетей (газовые котельные, теплоснабжение, водоснабжение и водоотведение, водозаборные скважины) Контроль за параметрами теплоснабжения, качеством холодного водоснабжения и водоотведения. Ведение договоров ресурсоснабжения, подготовка документации для заключения договоров по ресурсоснабжению, взаимодействие с ресурсоснабжающими организациями. Координирование работы структурных подразделений по подготовке систем теплоснабжения к зиме, подача отчетов по подготовке. Осуществление контроля своевременности отправки и правильности данных по расходу коммунальных ресурсов. Ведение технической документации, обеспечение ее сохранности. Заключение договоров по техническому обслуживанию газовых котельных, на установку приборов учета, автоматики и др.оборудования, контроль за их исполнением. Подготовка актуальной информации для размещения в ГИС ЖКХ. Контроль за устранением нарушений по предписаниям/представлениям надзорных органов, подготовка пояснений, ответов. Работа с обращениями граждан, входящих в компетенцию инженера(письменно и личные приемы) Принятие непосредственного участия при ликвидации аварий на сетях водоснабжения, водоотведения и теплоснабжения.  Требования:  Высшее техническое образование Стаж работы на должностях ИТР в ресурсоснабжающей организации (ЖКХ)не менее 5 лет. Знание законодательства и нормативно-правовых актов в сфере ЖКХ. Знание и умение применять на практике основ трудового законодательства, экономики и организации производства, привила и нормы охраны труда, противопожарной безопасности Практическое знание технического обеспечения производства работ по оказанию ЖКУ, порядок заключения и исполнения хозяйственных и финансовых договоров, составление технической документации. Знание устройства систем водоснабжения, водоотведения и теплоснабжения. Готовность к большому объему работы.  Условия:  Работа в с.Барышево Новосибирского района Новосибирской области Пятидневная рабочая неделя с 8:00 до 17:00 Ненормированный рабочий день Комфортное рабочее место Официальное трудоустройство с первого дня, полностью белая заработная плата, соц.гарантии. Небольшой коллектив, лояльное руководство. Ключевые навыкиТехническая документацияНавыки составления отчетностиГИСЖКХСистемы теплоснабженияСистемы канализации и водоснабженияТехнический контроль производстваКонтроль качестваИнженерные системыРабота с оргтехникойКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80544074
80544075,Муниципальное унитарное предприятие Новосибирского Района Новосибирской Области Ложок,Главный инженер (с.Барышево),от 60 000 руб. на руки,,0,0,3–6 лет,"Полная занятость, полный день","['Техническая документация', 'Навыки составления отчетности', 'ГИС', 'ЖКХ', 'Системы теплоснабжения', 'Системы канализации и водоснабжения', 'Технический контроль производства', 'Контроль качества', 'Инженерные системы', 'Работа с оргтехникой']","Обязанности:  Контроль за организацией работы по эксплуатации технологического оборудования и инженерных сетей (газовые котельные, теплоснабжение, водоснабжение и водоотведение, водозаборные скважины) Контроль за параметрами теплоснабжения, качеством холодного водоснабжения и водоотведения. Ведение договоров ресурсоснабжения, подготовка документации для заключения договоров по ресурсоснабжению, взаимодействие с ресурсоснабжающими организациями. Координирование работы структурных подразделений по подготовке систем теплоснабжения к зиме, подача отчетов по подготовке. Осуществление контроля своевременности отправки и правильности данных по расходу коммунальных ресурсов. Ведение технической документации, обеспечение ее сохранности. Заключение договоров по техническому обслуживанию газовых котельных, на установку приборов учета, автоматики и др.оборудования, контроль за их исполнением. Подготовка актуальной информации для размещения в ГИС ЖКХ. Контроль за устранением нарушений по предписаниям/представлениям надзорных органов, подготовка пояснений, ответов. Работа с обращениями граждан, входящих в компетенцию инженера(письменно и личные приемы) Принятие непосредственного участия при ликвидации аварий на сетях водоснабжения, водоотведения и теплоснабжения.  Требования:  Высшее техническое образование Стаж работы на должностях ИТР в ресурсоснабжающей организации (ЖКХ)не менее 5 лет. Знание законодательства и нормативно-правовых актов в сфере ЖКХ. Знание и умение применять на практике основ трудового законодательства, экономики и организации производства, привила и нормы охраны труда, противопожарной безопасности Практическое знание технического обеспечения производства работ по оказанию ЖКУ, порядок заключения и исполнения хозяйственных и финансовых договоров, составление технической документации. Знание устройства систем водоснабжения, водоотведения и теплоснабжения. Готовность к большому объему работы.  Условия:  Работа в с.Барышево Новосибирского района Новосибирской области Пятидневная рабочая неделя с 8:00 до 17:00 Ненормированный рабочий день Комфортное рабочее место Официальное трудоустройство с первого дня, полностью белая заработная плата, соц.гарантии. Небольшой коллектив, лояльное руководство. Ключевые навыкиТехническая документацияНавыки составления отчетностиГИСЖКХСистемы теплоснабженияСистемы канализации и водоснабженияТехнический контроль производстваКонтроль качестваИнженерные системыРабота с оргтехникойКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80544075
80544220,ООО Ырысту,Кондитер,от 35 000 руб. на руки,,0,0,не требуется,"Полная занятость, полный день","['Ответственность и пунктуальность', 'Навыки кондитера', 'Мотивированность на результат обучения', 'Высокий уровень дисциплины']","Приглашаем на работу Кондитера! Мы производим кондитерские изделия из кедрового ореха и сейчас набираем команду на производство.Что предстоит делать:  работа с шоколадом (темперирование) изготовление начинки из кедрового ореха изготовление конфет в дражировочной машине упаковка готовых конфет    Что мы предлагаем:  График работы 5/2 с 9:00 до 18:00, на первые 2 месяца, потом переход на сменный график Внутреннее обучение с нуля Оформление по договору, в последствии по ТК Оплата от 200 р/час с последующим повышением  Что нам важно:  наличие действующей санитарной книжки опыт работы кондитером приветствуется, но необязателен - всему научим!   Ключевые навыкиОтветственность и пунктуальностьНавыки кондитераМотивированность на результат обученияВысокий уровень дисциплиныКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресНовосибирск, 2-я Станционная улица, 26к6Показать на большой карте","Новосибирск, 2-я Станционная улица, 26к6",https://hh.ru/vacancy/80544220
80544271,LC Group,Middle Python developer,з/п не указана,,0,0,3–6 лет,"Полная занятость, удаленная работа","['Python', 'Git', 'SQL', 'Flask', 'Docker']","














Мы создаем банковскую систему, которой ежедневно пользуется 152 000 клиентов.
                

Мы — аккредитованная IT-компания. С 2016 года работаем в Мексике, Южной Африке и России.
Наша компания уже несколько лет развивает и поддерживает собственные продукты: сервисы для клиентов и сотрудников компании.




Мы сохранили в себе важный плюс от стартапа: гибкость, скорость принятия решений и энтузиазм в достижении поставленных целей! Наша команда насчитывает более 100 единомышленников. Приглашаем присоединиться к нашей команде Python developer! Чем предстоит заниматься:   Развитие и поддержка сервиса многофакторной оценки клиентов на базе моделей машинного обучения;   Разработка и поддержка инструментов и инфраструктуры для экспериментов машинного обучения;   Сбор и визуализация метрик для мониторинга сервисов и бизнес-показателей.   Наши ожидания (самое важное):   Знание Python, SQL;   Умение работать с git;   Опыт работы с реляционными базами данных;   Понимание принципов ООП;   Опыт работы с Docker;   Опыт работы с web-фреймворками (Django, aiohttp, tornado, flask, etc.).   Будет твоим преимуществом:   Знания/опыт работы с очередями сообщений;   Опыт работы с асинхронными фреймворками;   Опыт работы с инструментами тестирования (unittest, pytest, ...);   Опыт работы с Grafana, Prometheus, ELK-стеком.   Что ты получишь от работы с нами:    Атмосферу стабильности и безопасности, так как мы работаем в полном соответствии с ТК РФ;   Сильную команду, которая любит то, что делает — будет что обсудить и перенять опыт коллег;   Возможность проявлять инициативу и стать реальным двигателем изменений в компании. Мы всегда готовы обсуждать и реализовывать лучшие идеи;   Регулярные ревью, ретроспективы на проектах, индивидуальный подход к твоему развитию;   Прозрачная система грейдов и рыночный уровень заработных плат;   Комфортный офис в Академгородке г. Новосибирска. Возможность гибридного формата работы или удаленки.  



С нами надежно






ДМС со стоматологией
Наши сотрудники лечатся в лучших клиниках города







Обучение за счет компании
Конференции и курсы для повышения профессионального уровня. 







Насыщенная корпоративная жизнь
Регулярные корпоративы и праздники.







Система корпоративных бенефитов
Широкий выбор скидок с учетом разнообразия предпочтений. Есть возможность изучать английский язык и посещать фитнес-клубы недалеко от офиса.



LC Group — место, где ты можешь создавать технологичный продукт в команде с заинтересованными людьми.





























































Ключевые навыкиPythonGitSQLFlaskDockerКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80544271
80544344,ИП Потапов Павел Николаевич,Воспитатель детей дошкольного возраста,от 25 000 до 50 000 руб. на руки,,0,0,3–6 лет,"Полная занятость, полный день","['Исполнительность', 'Грамотная речь', 'Обучение', 'Педагогика']","Здравствуйте. Нужен воспитатель в детский сад. Официальное трудоустройствоТребования к соискателю:1. Человек должен любить и понимать детей.2. Знать основы педагогики.3. Быть креативным и изобретательным.4. Готовым на обучение, чтоб стать крутым специалистом.5. Быть человеком с активной жизненной позицией и желающим изменить свою жизнь к лучшему. У нас хорошие условия труда и очень приятная атмосфера, которая кардинально отличается от классических детских садов. Маленькие группы до 15 чел. И никакой писанины и прочего не относящегося к воспитанию детей.Ваш доход может быть больше, всё зависит от вашего желания, способностей, навыков и личного вклада в нашу общую миссию.Хорошие педагоги в Томске могут получать 35-50 тыс. рублей в месяц за 5 часов работы(смена) в день.Эта вакансия на постоянную работу, дети это ответственность прежде всего.Ждём резюме... Никаких откликов. Только звонок или резюме. От нас максимальная честность и порядочность гарантируется.Находимся в районе Белого озера. Оплата +- 25000 за смену в 5-6 часов, 5 дней в неделю. Возможна работа на взаимовыгодных условиях. Ждём предложенийКлючевые навыкиИсполнительностьГрамотная речьОбучениеПедагогикаЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресТомск, улица Бакунина, 22Показать на большой карте","Томск, улица Бакунина, 22",https://hh.ru/vacancy/80544344
