vacancy_id,employer,name,salary_row,salary,salary_from,salary_to,experience,schedule,skills,description,address,url
80385088,ООО Хейлвуд,Маркетолог HoReCa,от 60 000 до 100 000 руб. на руки,,0,0,1–3 года,"Полная занятость, полный день",['Маркетинговый анализ'],"В команду гастробара Whitley Neill на Белинского, 8 ищем Маркетолога с опытом работы.   Обязанности:   Разработка и реализация стратегии продвижения гастробара.   Разработка и организация проведения маркетинговых мероприятий и контроль их эффективности.   Выстраивание SMM стратегии, ведение SMM.   Качественный̆ и количественный̆ анализ конкурентов.   Мониторинг и анализ рекламной̆ активности конкурентов.   Определение и сегментирование целевой̆ аудитории (ЦА).   Организация проведения системного анализа ключевых целевых групп и потребительского поведения.   Настройка, ведение и корректировка контекстной и таргетированной рекламы (поисковая, медийная, ретаргетинг, Директ, Ads, Facebook, Instagram).   Своевременное обновление данных, на сайте гастробара, а также на сайтах Рестоклаб, ресторейтинг, яндекс-еда, деливири-клаб, Yandex, Google и д.р.. (события, фото, меню, контактные данные, акции).   Разработка и организация сезонных рекламных кампаний, направленных на повышение узнаваемости бренда и увеличение продаж.   Отслеживание и анализ эффективности, и оптимизация расходов.   SEO-оптимизация сайта (как самостоятельная, так и с помощью подрядчиков).   Своевременная планировка, создание контента для соц. сетей и сайта компании (в том числе силами подрядчиков и профильных организаций).   Постановка задач разработчику по доработкам сайта и дизайнеру на создание маркетинговых материалов и креативов;   Маркетинговое сопровождение работы ресторана (организация обеспечения ресторана рекламными материалами и полиграфией, календарные мероприятия.)   Разработка и реализация партнерских программ (презентации, светские мероприятия, коллаборации). Заключение договоров с подрядчиками и партнерами, контроль их исполнения. Бюджетирование (месяц, год). Предоставление закрывающих документов по подрядчикам.   Требования:   Уверенное пользование ПК.   Опыт работы в маркетинге HoReCa.   Опыт работы с системами аналитики (Google Analytics, Yandex Metrika);   Опыт в CRM-маркетинге   Опыт практического заведения рекламных кампаний (Yandex direct, Google ads, Facebook);   Опыт практического ведения Instagram.   Глубокое понимание работы каналов привлечения.   Базовые навыки обработки фотографий, монтажа видео, дизайна макетов, создания креативов.   Высокие коммуникативные навыки, структурированность.   Стрессоустойчивость, умение работать в условиях многозадачности, мобильность, ответственность, пунктуальность.   Условия:   Занятость полная (возможность работать частично удаленно при необходимости).   Зарплата по результатам собеседования.  Ключевые навыкиМаркетинговый анализКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресСанкт-Петербург, улица Белинского, 8Показать на большой карте","Санкт-Петербург, улица Белинского, 8",https://hh.ru/vacancy/80385088
80385089,Derebas,HR Бизнес-партнер,от 70 000 до 90 000 руб. на руки,,0,0,более 6 лет,"Полная занятость, полный день","['Адаптация', 'Мотивация персонала', 'Корпоративная культура', 'Управление HR брендом', 'Управление талантами', 'HR', 'Первичная адаптация', 'ТК РФ', 'Подбор персонала', 'Корпоративная этика']","DEREBAS estd.1999 – мы знаем, что идеальная мебель СУЩЕСТВУЕТ. DEREBAS – это семейная мебельная фабрика, которая вот уже более 20-ти лет изготавливает мебель премиум-класса по индивидуальным проектам любых форм, размеров и цветов. В связи с ростом бизнеса приглашаем в команду HR Бизнес-партнера. Если вас вдохновляет идея построения команды лучших через привлечение и удержание талантов на базе общих ценностей; вы умеете не только считывать, но и корректировать «среднюю» температуру в компании и осознаёте, что для большого дела – важен каждый, то мы ждём именно вас! Задачи для роли:  Формирование HR-процессов на системном уровне - адаптация, мотивация, удержание и развитие персонала, обновление и контроль регламентов, в бэк-офисе и на производстве; Непосредственное участие в адаптации новых сотрудников, проведение регулярных one-to-one встреч; Аудит уровня удовлетворённости сотрудников; Поиск и привлечение кандидатов различных профилей на открытые вакансии с помощью всевозможных инструментов: база кандидатов, поиск по рекомендациям, прямой поиск кандидатов по соц. сетям и профессиональным сообществам; Формирование кадрового резерва компании; Формирование корпоративной культуры, направленной на вовлечённость, сплоченность, результативную работу и доброжелательную атмосферу в команде; Развитие HR-бренда компании.  Мы ждем, что у вас есть:  Опыт работы в аналогичной роли(HR эксперт, Ведущий менеджер по персоналу, HR BP, HRG); Профильное образование: управление персоналом, психология; Навык реализации и оптимизации hr-процессов; Продвинутые коммуникативные навыки, способность вести переговоры из партнерской позиции и договариваться с разными людьми; Эмпатия, гибкость, открытость новому, зрелость, вы осознанно и конструктивно реагируете на сложности; Опыт организации корпоративных мероприятий; Неподдельный интерес к своему делу, любовь к людям, стремление создавать ценность и развиваться.  Что мы предлагаем вам взамен?  Трудоустройство согласно ТК РФ; Свободу влияния, возможность «творить» во благо бизнеса; Роль «центра» HR-экспертизы в компании; Интересные задачи, возможность профессионального и карьерного роста до HRD; Работу в центре города в офисном пространстве - ИЦ «Архитектор», готовы рассмотреть гибридный формат после прохождения исп.срока- 1-2 дня в неделю удаленно !при позитивной динамике перфоманса!; График работы: 5/2 с 10:00 до 19:00; Взаимодействие с лидерами компании, готовыми к партнерству, заинтересованными в развитии HR-функции; Заработную плату от 70 000 тр. (оклад+KPI, итоговую сумму готовы обсуждать индивидуально); Регулярное внутреннее/внешнее обучение, мы помогаем вам расти вместе с нами.  Если наше предложение вызвало у вас внутренний отклик, отправляйте свое резюме! Мы рассмотрим его и при обоюдном интересе свяжемся в ближайшее время!Ключевые навыкиАдаптацияМотивация персоналаКорпоративная культураУправление HR брендомУправление талантамиHRПервичная адаптацияТК РФПодбор персоналаКорпоративная этикаЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресЕкатеринбург, улица Малышева, 8Показать на большой карте","Екатеринбург, улица Малышева, 8",https://hh.ru/vacancy/80385089
80385336,ООО ВсеИнструменты.ру,"Специалист пункта выдачи заказов (ул. Болдина, д. 87 к. 5)",от 35 000 руб. на руки,,0,0,не требуется,"Полная занятость, полный день",[],"



Компания
Команда мечты, в которой хочется работать



""ВсеИнструменты.ру – это Всё для дома, дачи, стройки и ремонта"" Сегодня за нашими плечами 16 лет развития, роста и результата. Благодаря нашим сотрудникам, мы входим в ТОП-10 крупнейших интернет-магазинов России и возглавляем рейтинг e-commerce игроков (№1) в категории «Дом, дача, строительство и ремонт» (рейтинг Data Insight). Наша команда — это более 7000 счастливых сотрудников. Также у нас 8 место в России по индексу лояльности сотрудников и мы входим в TOП-20 рейтинга «Лучших работодателей России» (крупнейшие компании). В настоящий момент наша команда в поиске Менеджера пункта выдачи заказов / Продавца-консультанта, интересующегося инструментами.Будет преимуществом опыт работы на позициях: продавец-консультант, продавец-кассир, менеджер по продажам, менеджер по работе с клиентами, консультант, товаровед, мерчендайзер, специалист склада. Нам точно по пути, если ты:  Согласен, что клиент платит нам зарплату, поэтому стремишься к высокому клиентскому сервису и работаешь на 5 +; Умеешь работать эффективно, сохраняя доброжелательный настрой; Стремишься к развитию и хочешь расти карьерно.  Чем нужно будет заниматься:  Выдавать интернет-заказы и консультировать клиентов; Принимать и размещать товар в магазине; Проверять работоспособность товара; Следить за порядком в магазине; Работать с кассой.  Наши условия:  Работа в крупнейшей e-commerce компании, лидер рынка DIY; Полностью белая и своевременная заработная плата; График 5/2, плавающие сдвоенные выходные; ДМС для сотрудников; Спортивная политика: 70% оплаты спорта; Официальное трудоустройство с первого дня работы, оплата больничных и отпусков - в соответствии с ТК РФ; Карьерный рост по результатам работы; Постоянное обучение и развитие, собственный Корпоративный университет; Общение внутри компании ""без галстуков""; Отсутствие всех видов штрафов; Драйвовые корпоративные мероприятия для сотрудников и их семей за счет компании.  Хочешь стать частью нашей команды профессионалов? Тогда ждем твой отклик и личного знакомства!



10 
причин, почему выбирают именно нас





Возможности для развития и карьерного роста



Официальное трудоустройств с первого дня



Достойный уровень зарплаты и своевременные выплаты



Компенсация 70% от покупки абонемента в спортзал



Крутые активности и улетные корпоративы



Общение внутри компании «без галстуков»



Полный соцпакет с отпусками и больничными



Обучение в Корпоративном университете



Отсутствие всех видов штрафов



ДМСдля сотрудников и их родственников






Есть чем гордиться



в ежегодном рейтинге DIY Retail Russia по результатам информацион­ного агентства INFOLine
2020 год



в рейтинге лучших работодателей России по версии HeadHunter
2021 год



по индексу лояльности сотрудников в России
2020 год



в списке Forbes самых дорогих компаний Рунета
2015 год




Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресКалуга, улица Болдина, 87к2Показать на большой карте","Калуга, улица Болдина, 87к2",https://hh.ru/vacancy/80385336
80385534,ХЛОЯ,Продавец/консультант в магазин мужской и женской одежды,от 55 000 до 150 000 руб. на руки,,0,0,1–3 года,"Полная занятость, полный день",[],"МЫ НЕ ПРОДАЕМ ШУБЫ, МЫ ПРОДАЕМ ЭМОЦИИ! ХОТИТЕ РАБОТАТЬ В КОМПАНИИ-ЛИДЕРЕ РЫНКА, ТОГДА ВАМ К НАМ.   Вы нам подходите, если:  уже имеете опыт работы в продажах или услугах сегмента premium и luxury Вам интересны активные продажи Вы клиентоориентированны, позитивны хотите работать и профессионально развиваться, прилагая к этому осознанные усилия не ждете, что клиент придет к вам сам, а понимаете, что успех зависит только от вас умеете создавать и поддерживать атмосферу высокого уровня сервиса в торговом зале интересуетесь модой, имеете вкус и понимаете что такое стиль любые изменения в жизни и работе воспринимаете как новую возможность владеете грамотной речью, умеете задавать вопросы и искренне интересуетесь ответами знаете программу 1С8, это будет Вашим преимуществом  Вы будете:  проявлять индивидуальный подход в работе с каждым клиентом непосредственно общаться с покупателями в торговом зале - встреча, помощь в создании индивидуального стиля, оформление покупки формировать долгосрочные отношения с клиентом увеличивать продажи через развитие базы клиентов вести личную клиентскую базу оформлять торговый зал и витрины  Мы предлагаем:  работа в отдельно стоящем магазине в центре города комфортные условия работы социальный пакет, оплачиваемый отпуск график: 3х2 или 4х2 ОПЛАТА: оклад + % от продаж регулярные тренинги время работы - с 10:00 до 21:00 ФОТОГРАФИЯ ОБЯЗАТЕЛЬНОЕ УСЛОВИЕ для рассмотрения резюме, т.к. должность публичная.    Наши уникальные условия:  Вы будете в курсе последних модных тенденций работа с самыми известными европейскими брендами работа с успешной, активной частью клиентов нашего города Вы сами будете влиять на свой заработок, отсутствие верхней границы зарплаты! работа в стабильной, постоянно развивающейся, престижной компании 100% возможность для своего профессионального роста! Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресНовосибирск, Красный проспект, Красный Проспект, 60Показать на большой карте","Новосибирск, Красный проспект, Красный Проспект, 60",https://hh.ru/vacancy/80385534
80385835,ООО Строительная Компания-78,Инженер-геодезист,от 100 000 руб. на руки,,0,0,3–6 лет,"Полная занятость, полный день",[],"Обязанности:  Разбивочные работы, съемка.ёё Подготовка исполнительных геодезических схем по результатам выполненных работ или представленным исходным данным Камеральная обработка измерений и проектных данных Грамотное составление исполнительной документации, в соответствии с требованиями СНиПов и ГОСТов Работа с тахеометрами Чтение чертежей, проектной документации, геоподосновы Знание AutoCad, Civil  Требования:  Обязательное знание AutoCAD (знание прочих прикладных программ приветствуется) Знание строительных ГОСТов, СНиПов, СП; Свободное владение геодезическим оборудованием, независимо от производителя и модели Умение составлять исполнительную документацию в отношении геодезических работ Знание методов и инструментов геодезических измерений  Условия:  Работа на строительной площадке; Официальное оформление по ТК РФ. в зависимости от результатов собеседования, ваших профессиональных навыков и наличия у вас приборов, зарплата может быть выше. Контактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80385835
80385953,МетТрансТерминал,Менеджер по продажам (без поиска),от 90 000 руб. на руки,,0,0,1–3 года,"Полная занятость, полный день","['B2B Продажи', 'Ведение переговоров', 'Телефонные переговоры', 'Деловое общение', 'Навыки продаж', 'Документальное сопровождение', 'Сопровождение клиентов', 'Консультирование клиентов', 'Ведение клиентской базы']","МетТрансТерминал - крупнейший поставщик черного, цветного и нержавеющего металла на территории РФ и других стран СНГ. Мы в МетТрансТерминал создаем условия для развития и роста как начинающего специалиста так и для сформировавшегося профессионала своего дела. Наша компания активно развивается, в связи с чем, создаются новые рабочие места. Именно поэтому мы в поисках в нашу команду людей, которые хотят стать профессионалами в сфере продаж. Мы рассматриваем кандидатов, которые: - Имеют опыт работы с оптовыми продажами от 1 года (опыт работы в сфере металлопроката будет преимуществом); - Не боятся общаться по телефону; - Умеют грамотно излагать свои мысли, легко и позитивно выстраивать отношения с клиентами; Что необходимо будет делать:  Работа с входящими заявками; Полное сопровождение сделки (Консультирование клиента, согласование условий сделки, расчет заказа; выставление счетов и контроль их оплаты; получение закрывающих документов);   Ведение и поддержание клиентской базы, выполнение планов продаж.  Что мы предлагаем:  График 5/2, понедельник- четверг с 08.30-18.00, в пятницу до 17.00; Официальное трудоустройство по ТК РФ; Оклад + % + бонусы за задачи (ограничений по доходу нет) - мы готовы рассмотреть ваши ожидания. Совокупный доход от 90 тыс.руб.; Современный офис с кухней и местом для отдыха; Молодой веселый коллектив; Обучение продукции, технологии продаж; Система наставничества и возможности для карьерного и профессионального роста! Возможность реализовать свои карьерные амбиции - вырасти до руководителя отдела продаж и регионального директора.  Хотите быть частью успешной компании, частью слаженной команды - отправляйте свое резюме, приходите к нам на собеседование.Ключевые навыкиB2B ПродажиВедение переговоровТелефонные переговорыДеловое общениеНавыки продажДокументальное сопровождениеСопровождение клиентовКонсультирование клиентовВедение клиентской базыКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопросАдресЕкатеринбург, Уралмаш, Орджоникидзевский район, микрорайон Уралмаш, улица Машиностроителей, 19Показать на большой карте","Екатеринбург, Уралмаш, Орджоникидзевский район, микрорайон Уралмаш, улица Машиностроителей, 19",https://hh.ru/vacancy/80385953
80386370,"билайн: ИТ, Data, Digital",Ведущий системный аналитик,з/п не указана,,0,0,3–6 лет,"Полная занятость, полный день",[],"











						Читать статью
					









В сферу твоих обязанностей войдет:  Описывать требования и сценарии для веб-приложений; Проектировать REST API и описывать логику обработки запросов; Помогать тестировщикам в анализе нестандартных дефектов; Работать над архитектурой проекта; Взаимодействовать с разработчиками, продукт-менеджерами, тестировщиками и дизайнерами.  Мы рассчитываем, что у тебя есть опыт и знания для этой позиции:  Опыт проектирования и документирования информационных систем; Владение различными нотациями — UML, Use Case, BPMN; Хорошее понимание архитектурных основ для описания интеграционных процессов между системами (JSON, XML Schema и пр.); Знание SQL на уровне написания простых запросов; Умение самостоятельно изучать новые предметные области.  Мы предлагаем успешному кандидату корпоративные бонусы:  Свобода - Beefree - гибкий рабочий график и возможность работать удаленно; Прогресс - современные стек-технологии; Рост - обучение и возможность развиваться профессионально; Удобные инструменты разработки – компания предоставит тебе необходимое ПО и мощный ноутбук; Комфорт - личный полис добровольного медицинского страхования с комфортным пакетом опций и служебная сотовая связь; Сообщество – поддержка, развитие и возможность учиться у профессионалов своего дела.  Присоединяйся к лучшей команде в качестве Ведущего системного аналитика!
На твоей стороне возможности для роста и обучения
				







						Корпоративная/связь


						Участие  в_конференциях


						Медицинское/страхование


						Билайн/академия/







				ПАО «ВымпелКом» представляет бренд билайн
			

Задайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80386370
80386390,ООО Айспромторг,Менеджер по логистике (собственный транспорт),от 70 000 до 100 000 руб. на руки,,0,0,1–3 года,"Полная занятость, полный день","['Автомобильные грузоперевозки', 'Транспортная логистика', 'Логистика', 'АТИ', 'Многозадачность', 'Деловая коммуникация', 'Маршрутизация перевозок', 'Работа в режиме многозадачности', 'Опытный пользователь ПК', 'Грузовой транспорт', 'Умение работать в режиме многозадачности']","Компания ООО «Айспромторг» предоставляет полный комплекс услуг (проектирование, строительство, монтаж, сварные работы, сервисное обслуживание, продажа холодильного и прочего оборудования) для открытия магазинов. В данный момент открыта вакансия менеджера по логистики. Обязанности: - Ежедневное составление и оптимизация маршрутов собственного транспорта в пределах Москвы и МО; (А/м - легковые, газели, 5 тонники –10 ед.)- Координация и организация работы водителей компании по маршрутам - Решение оперативных вопросов доставки. - Доставки собственных грузов компании, а также грузов постоянных клиентов. - Поиск грузов на сайте Ати.су или других, если машины не полностью загружены. - Учет переработок и ведение табеля; - Решение возникающих проблем; - Взаимодействие со всеми отделами компании. Требования: - Внимательность, способность работать в режиме многозадачности; - Высокие навыки коммуникации; - Знание ПК на уровне опытного пользователя (1С и MS Office); - Знание основ транспортной логистики (автоперевозки); - Опыт работы по распределению и оптимизации маршрутов автотранспорта в пределах Москвы и МО Условия: График работы: 5/2, с 09:00 до 18:00 ( в нерабочее время всегда быть на связи) - Официальное трудоустройство; - Оплачиваемый отпуск - Обучение за счет компании - Карьерный рост - Офис по адресу: МО, Ленинский р-н., с. Молоково, ул. Школьная, д. 4 - Заработная плата 70000 руб на испытательный срок (1-3 месяца), далее оклад+премия.Ключевые навыкиАвтомобильные грузоперевозкиТранспортная логистикаЛогистикаАТИМногозадачностьДеловая коммуникацияМаршрутизация перевозокРабота в режиме многозадачностиОпытный пользователь ПКГрузовой транспортУмение работать в режиме многозадачностиКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80386390
80386391,ООО Айспромторг,Менеджер по логистике (собственный транспорт),от 70 000 до 100 000 руб. на руки,,0,0,1–3 года,"Полная занятость, полный день","['Автомобильные грузоперевозки', 'Транспортная логистика', 'Логистика', 'АТИ', 'Многозадачность', 'Деловая коммуникация', 'Маршрутизация перевозок', 'Работа в режиме многозадачности', 'Опытный пользователь ПК', 'Грузовой транспорт', 'Умение работать в режиме многозадачности']","Компания ООО «Айспромторг» предоставляет полный комплекс услуг (проектирование, строительство, монтаж, сварные работы, сервисное обслуживание, продажа холодильного и прочего оборудования) для открытия магазинов. В данный момент открыта вакансия менеджера по логистики. Обязанности: - Ежедневное составление и оптимизация маршрутов собственного транспорта в пределах Москвы и МО; (А/м - легковые, газели, 5 тонники –10 ед.)- Координация и организация работы водителей компании по маршрутам - Решение оперативных вопросов доставки. - Доставки собственных грузов компании, а также грузов постоянных клиентов. - Поиск грузов на сайте Ати.су или других, если машины не полностью загружены. - Учет переработок и ведение табеля; - Решение возникающих проблем; - Взаимодействие со всеми отделами компании. Требования: - Внимательность, способность работать в режиме многозадачности; - Высокие навыки коммуникации; - Знание ПК на уровне опытного пользователя (1С и MS Office); - Знание основ транспортной логистики (автоперевозки); - Опыт работы по распределению и оптимизации маршрутов автотранспорта в пределах Москвы и МО Условия: График работы: 5/2, с 09:00 до 18:00 ( в нерабочее время всегда быть на связи) - Официальное трудоустройство; - Оплачиваемый отпуск - Обучение за счет компании - Карьерный рост - Офис по адресу: МО, Ленинский р-н., с. Молоково, ул. Школьная, д. 4 - Заработная плата 70000 руб на испытательный срок (1-3 месяца), далее оклад+премия.Ключевые навыкиАвтомобильные грузоперевозкиТранспортная логистикаЛогистикаАТИМногозадачностьДеловая коммуникацияМаршрутизация перевозокРабота в режиме многозадачностиОпытный пользователь ПКГрузовой транспортУмение работать в режиме многозадачностиКонтактная информацияПоказать контактыЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80386391
80386604,ООО ИнфраМенеджер,DevOps инженер,от 100 000 до 140 000 руб. на руки,,0,0,3–6 лет,"Полная занятость, удаленная работа","['Git', 'PostgreSQL', 'SQL', 'Ansible', 'CI/CD', 'Nginx', 'Docker', 'VMware', 'Gitlab', 'Linux', 'Active Directory', 'FreeIPA', 'Docker-compose']","ИнфраМенеджер - один из лидеров среди российских решений в области ITSM, аккредитованная ИТ-компания. Мы разрабатываем программный продукт – ITSM-систему ИнфраМенеджер (входит в официальный реестр отечественного ПО с 2016 года). Это крупный продукт с более чем 10-летней историей. Несколько крупных модулей, десятки списков, сотни экранных форм, тысячи взаимосвязей, более десяти тысяч SQL-запросов, более миллиона строк кода. В нашу команду требуется продвинутый системный администратор или devops-инженер. Обязанности:Поддержка внедрений нашего программного продукта у заказчиков - настройка системного окружения, настройка компонентов Linux, СУБД (Postgres / MS SQL), nginx, FreeIPA и т.п.Обновление / настройка рабочих и тестовых стендов с нашим ПО;Проектирование / настройка отказоустойчивой архитектуры;Настройка SSL/TLS, выпуск сертификатов;Настройка и запуск пайпов Gitlab, работа и настройка Docker (dockerfile, docker-compose)$Оценка технических требований, расчет нагрузки (сайзинг);Разработка документации на проектируемую архитектуру;Взаимодействие с командой разработки;Администрирование и траблшутинг ИТ-инфраструктуры компании (виртуализация, групповые политики, отказоустойчивость, сетевая безопасность, ключевые информационные системы и т.п)Требования:Опыт работы в роли ведущего системного администратора или инженера Devops;Успешный опыт самостоятельного проектирования ИТ-архитектуры с последующей ее поддержкой;Продвинутый уровень администрирования linux-среды;Опыт и даже привычка самостоятельно ​​​​​​​находить способы решения технических проблем;Добросовестный подход к делу;Стремление максимально помогать команде, прикладывать все усилия для своевременной доставки разрабатываемых решений от команды разработчиков до конечных заказчиков. Будет являться преимуществом:Высшее техническое образование;Опыт настройки CI/CD (Gitlab, ansible);Готовность ​​​​​​​к ненормированному рабочему графику в случаях горящих дедлайнов;Условия:Белая заработная плата по результатам собеседования, в зависимости от Вашего уровня, опыта и знаний, основная часть + премии;Офopмлeниe coглacнo ТК PФ, возможны различные варианты оформления - ГПХ, самозанятый и т.п.;Гpaфик paбoты: полная занятость;Возможность развиваться профессионально, изучать новые технологии;Режим работы: удаленная работа. В отдельных случаях могут требоваться приезды в офис или выезды к заказчикам.Возможно обучение за счет компании. Просьба в резюме или в сопроводительных письмах указывать ваш опыт и стек технологий в сфере администрирования / Devops, уровень зарплатных ожиданий и в какие сроки готовы приступить к работе.Ключевые навыкиGitPostgreSQLSQLAnsibleCI/CDNginxDockerVMwareGitlabLinuxActive DirectoryFreeIPADocker-composeЗадайте вопрос работодателюОн получит его с откликом на вакансиюГде располагается место работы?Какой график работы?Вакансия открыта?Какая оплата труда?Как с вами связаться?Другой вопрос",,https://hh.ru/vacancy/80386604
